"Bug ID","Component","Assignee","Summary","Number of Comments","Votes","Depends on","Classification","Blocks","Hardware","Iteration","Keywords"
1060846,"Search","gavin.sharp@gmail.com","Form history dropdown shows only 2 items in search field of about:home/about:newtab",18,0,1060675,"Client Software","612453, 1007979, 1028985","All",36.2,"regression"
1064886,"Preferences","gavin.sharp@gmail.com","add ""Enable E10S"" checkbox to preferences pane",13,0,"1071203, 1085622","Client Software",997462,"All",35.1,
1083990,"Search","gavin.sharp@gmail.com","Deletion of SearchBar history by DEL key appears to delete another entry and extra empty item appears",17,1,,"Client Software",1007979,"All",36.3,"regression"
1086958,"General","gavin.sharp@gmail.com","back out default browser prompting change",44,0,1100399,"Client Software",951627,"All",36.2,
1040048,"General","georg.fritzsche@googlemail.com","Register the OpenH264 plugin from the OpenH264Provider on startup",11,0,1009909,"Client Software",948160,"All",34.1,
1043531,"General","georg.fritzsche@googlemail.com","OpenH264 crash reporting notification not shown",42,1,"1041226, 1041232, 1041525, 1045500","Client Software","948160, 1044213, 1045100","All",34.1,
1045500,"General","georg.fritzsche@googlemail.com","Crash reporter notification cuts off OpenH264 plugin name",16,0,,"Client Software","948160, 1043531","All",34.1,
1051772,"Plugin Click-To-Activate Whitelist","georg.fritzsche@googlemail.com","plugin whitelist request: Cisco VGConnect plugin",8,0,,"Client Software",,"All",35.2,
1089670,"General","georg.fritzsche@googlemail.com","Record searches in Telemetry",26,0,1069874,"Client Software","1092357, 1093074","All","---",
1043797,"General","georgios.kontaxis@gmail.com","Make the mixed content doorhanger more generic for all blocked content types",60,1,,"Client Software","1029886, 1041748, 1043801, 1043803, 1045809, 1057643","All",34.3,"user-doc-needed"
1043803,"General","georgios.kontaxis@gmail.com","Mixed content notification should be non-dismissible",55,0,"1043797, 1063390","Client Software","1029886, 1041748, 1043780, 1043801, 1043805, 1045809, 1063831","All",34.3,
454520,"Keyboard Navigation","gijskruitbosch+bugs@gmail.com","Caret Browsing confirmation dialog ([F7]) should have ""NO"" as the default value",23,1,,"Client Software",,"All","---",
670587,"Location Bar","gijskruitbosch+bugs@gmail.com","Prepend http:// to URL on drag and drop operations from the location bar",34,8,,"Client Software","475045, 665580, 701647, 722670","All",34.3,
690307,"Location Bar","gijskruitbosch+bugs@gmail.com","localhost URLs with spaces are redirected to search when opened from history drop-down",48,7,1094179,"Client Software",665580,"All",36.2,"regression"
761566,"General","gijskruitbosch+bugs@gmail.com","Settings on about:home does not match string Firefox uses",17,0,,"Client Software",,"All","---",
946166,"Toolbars and Customization","gijskruitbosch+bugs@gmail.com","Clicking on disabled non-view widgets closes the panel",25,1,,"Client Software",872617,"All","---","papercut, ux-efficiency, ux-error-prevention, ux-error-recovery"
953158,"Menus","gijskruitbosch+bugs@gmail.com","Menu buttons not hiding the corresponding menu when clicking around the icon",20,0,987230,"Client Software",872617,"All",34.1,"ux-trust"
962007,"Keyboard Navigation","gijskruitbosch+bugs@gmail.com","Accesskeys don't let you activate the click-to-play ""Allow Now"" and ""Allow and Remember"" buttons",24,1,,"Client Software","738698, 880735, 972117, 1051882","All",34.2,"access, regression"
972452,"Search","gijskruitbosch+bugs@gmail.com","One-word URLbar searches are incredibly slow.",18,1,693808,"Client Software",,"x86_64","---","perf"
977009,"Developer Tools","gijskruitbosch+bugs@gmail.com","Use Cu.cloneInto() instead of JSON.parse(JSON.stringify(obj))",15,0,,"Client Software",,"All","---",
982428,"Location Bar","gijskruitbosch+bugs@gmail.com","Interpret urls with bogus protocols ('site:mozilla.org firefox', 'define:serendipity') as keyword search queries rather than showing an error page",44,0,1028091,"Client Software",966115,"All",33.2,
986866,"Bookmarks & History","gijskruitbosch+bugs@gmail.com","Show All Bookmarks - un-discoverable in Australis",34,2,"1008647, 1047891","Client Software","939862, 966905","x86_64","---","polish, regression"
987230,"Location Bar","gijskruitbosch+bugs@gmail.com","Clicking the green text on the EV indicator a second time doesn't dismiss the EV information",33,0,1042092,"Client Software","596723, 953158","x86_64",34.1,"dev-doc-needed, regression"
987586,"Toolbars and Customization","gijskruitbosch+bugs@gmail.com","""Customize Mode"" doesn't work well if strings for customization option buttons are long (due to l10n or font size)",29,2,1033180,"Client Software","872617, 1007336, 1015148","x86",33.3,
989338,"Toolbars and Customization","gijskruitbosch+bugs@gmail.com","Custom area placements are lost if the user customizes while the area is not registered",32,0,,"Client Software","939862, 942157","x86_64",35.1,"regression"
990045,"Keyboard Navigation","gijskruitbosch+bugs@gmail.com","Don't Auto-focus the Save Password prompt",28,0,,"Client Software","972117, 1073551","All",35.2,"access"
996635,"Toolbars and Customization","gijskruitbosch+bugs@gmail.com","Non-widget nodes can be inserted into toolbars anyway",16,0,996571,"Client Software","872617, 939862","All","---",
998523,"Sync","gijskruitbosch+bugs@gmail.com","Tools menu shows Sync Now after I log out of FxA Sync",27,0,,"Client Software",,"x86_64","---",
1003542,"Theme","gijskruitbosch+bugs@gmail.com","[Windows, Linux] Extra vertical space at the bottom of single-item bookmarks submenus in the main menubar's bookmark menu",10,0,,"Client Software",,"x86_64","---",
1003588,"Toolbars and Customization","gijskruitbosch+bugs@gmail.com","Separator in customize menu creates a blank (and unremovable) space",16,1,1058990,"Client Software",,"x86","---",
1004255,"Toolbars and Customization","gijskruitbosch+bugs@gmail.com","Drag and drop in scrolled menu panel in customize mode is broken towards the bottom",18,0,,"Client Software",963773,"All","---",
1004431,"Downloads Panel","gijskruitbosch+bugs@gmail.com","Broken CSS in OS X's downloads.css",6,0,,"Client Software",971096,"All","---",
1006379,"Translation","gijskruitbosch+bugs@gmail.com","JS error in language detection code when closing a tab that's still loading",10,0,,"Client Software",,"All","---",
1006989,"Menus","gijskruitbosch+bugs@gmail.com","The Bookmarks Toolbar Items context shouldn't have ""Cut"", Copy"", ""Delete"", or ""Properties"" when right-clicking on a blank area",33,1,1090609,"Client Software",1003364,"All",33.3,
1008402,"Theme","gijskruitbosch+bugs@gmail.com","Downloads toolbar icon changes color on click (white > dark grey)  when using a light-text (dark background) light-weight theme",12,0,,"Client Software",890039,"x86_64","---",
1008559,"Toolbars and Customization","gijskruitbosch+bugs@gmail.com","History panel opens anchored to menu button instead of anchored to history button",25,0,,"Client Software",,"All","---",
1008647,"Theme","gijskruitbosch+bugs@gmail.com","Left padding  of Label  of BMB_bookmarksShowAllTop is wrong, separator isn't necessary",8,0,,"Client Software",986866,"x86_64","---",
1008793,"General","gijskruitbosch+bugs@gmail.com","Mac OS X: cmd-L no longer opens a new window when no window is available",28,0,,"Client Software",387849,"x86","---","papercut, regression, ux-consistency"
1014238,"Toolbars and Customization","gijskruitbosch+bugs@gmail.com","If browser.uiCustomization.state is set to something bogus, Back/Forward functionality becomes completely broken. (and hamburger button & customize context-menu-entry have no effect)",20,0,,"Client Software",,"x86_64","---",
1014313,"Menus","gijskruitbosch+bugs@gmail.com","Add tab control options, including undo, to toolbar context menu and tab overflow menu",43,1,"989796, 1038070","Client Software",,"All",33.3,
1015115,"PDF Viewer","gijskruitbosch+bugs@gmail.com","Switch to cloneInto in PDFjs",8,0,1017133,"Client Software",,"All","---",
1015494,"Toolbars and Customization","gijskruitbosch+bugs@gmail.com","Intermittent browser_988072_sidebar_events.js | Should have seen the right number of command,onclick events - Got 0, expected 1",40,0,,"Client Software",988072,"x86_64","---","intermittent-failure, leave-open"
1016419,"Toolbars and Customization","gijskruitbosch+bugs@gmail.com","Implement showing lightweight themes in customization mode",25,0,,"Client Software",1015148,"x86","---",
1016582,"Menus","gijskruitbosch+bugs@gmail.com","Make HTML 5 context menus show below the navigation context menu items",19,0,,"Client Software","1000513, 1016917","All","---",
1018154,"Location Bar","gijskruitbosch+bugs@gmail.com","Strip ""javascript:"" on paste instead of disallowing javascript: URLs entered into the location bar from inheriting the current page's principal",46,0,"1034077, 1034845","Client Software","656433, 1018583","All",33.2,
1020803,"Toolbars and Customization","gijskruitbosch+bugs@gmail.com","Intermittent browser_968447_bookmarks_toolbar_items_in_panel.js | Uncaught exception - Panel did not hide within 20 seconds. | Found an unexpected browser window at the end of test run",15,0,,"Client Software",979207,"x86","---","intermittent-failure"
1023304,"Toolbars and Customization","gijskruitbosch+bugs@gmail.com","Make it possible to auto-add new built-in widgets to already customized areas",21,0,1042100,"Client Software",1023193,"x86",34.1,
1032696,"Developer Tools: Graphic Commandline and Toolbar","gijskruitbosch+bugs@gmail.com","After taking full page screenshot all <a href> links on the page get a target=""_blank"" attribute added",10,0,,"Client Software",657595,"All","---","regression"
1033463,"Bookmarks & History","gijskruitbosch+bugs@gmail.com","JS Error: ""gEditItemOverlay is null"" when using the keyboard to cancel ""Bookmark all tabs"" dialog",18,0,,"Client Software",,"All",33.3,
1035211,"Preferences","gijskruitbosch+bugs@gmail.com","Changing between ""Never remember history"" and other settings in about:preferences#privacy and clicking ""OK"" in the resulting dialog is broken",8,0,1035308,"Client Software",1014201,"x86_64",33.3,
1042300,"Preferences","gijskruitbosch+bugs@gmail.com","In-content prefs should be nightly-only until ready",18,0,1020245,"Client Software",1014201,"All",34.1,
1043372,"Keyboard Navigation","gijskruitbosch+bugs@gmail.com","Figure out keyboard-accessible alternative for the webrtc global indicator",30,0,"1063957, 1064909","Client Software","1037408, 1040061, 1042163","All",34.3,"access"
1047393,"Location Bar","gijskruitbosch+bugs@gmail.com","entering square brackets in location bar crashes [@ nsDefaultURIFixup::KeywordURIFixup(nsACString_internal const&, nsDefaultURIFixupInfo*, nsIInputStream**) ]",13,0,,"Client Software",693808,"All",34.2,"crash, regression"
1047600,"Location Bar","gijskruitbosch+bugs@gmail.com","bug 982428 regressed using //foo to go to an intranet site",15,0,,"Client Software",693808,"All",34.2,"regression"
1050638,"Tabbed Browser","gijskruitbosch+bugs@gmail.com","Suppress onbeforeunload dialogs when closing a tab.",28,0,1057927,"Client Software","1041788, 1078280","All",35.3,"regression"
1050807,"Theme","gijskruitbosch+bugs@gmail.com","[10.10] Update URL and search bar border/box-shadow for OS X Yosemite",16,0,,"Client Software","1040250, 1052534","x86",34.3,
1050809,"Theme","gijskruitbosch+bugs@gmail.com","[10.10] Update toolbar and panel icons for OS X Yosemite",26,0,1060944,"Client Software",1040250,"x86",34.3,
1050816,"Theme","gijskruitbosch+bugs@gmail.com","Update about:customizing header style and border",14,0,,"Client Software",1040250,"All",34.3,
1052534,"Theme","gijskruitbosch+bugs@gmail.com","[10.10] Update back/forward keyhole per design for Yosemite",26,0,1050807,"Client Software",1040250,"x86",35.1,
1053245,"General","gijskruitbosch+bugs@gmail.com","A string of numbers entered in the address bar prompts user with infobar asking if they'd like to go to the number",14,0,,"Client Software",693808,"x86",34.2,
1059934,"Toolbars and Customization","gijskruitbosch+bugs@gmail.com","lightweight themes selection panel doesn't contract to fit smaller list",10,0,,"Client Software",1007336,"x86",35.3,
1060944,"Theme","gijskruitbosch+bugs@gmail.com","Missing inverted panel help icon on Yosemite",13,0,,"Client Software","1040250, 1050809","All",35.1,"regression"
1063529,"Shell Integration","gijskruitbosch+bugs@gmail.com","[10.10] Default Browser Notification Bar and the Preferences callers into the shellservice should try...catch their calls so things don't break when the shell service throws an exception",35,0,,"Client Software",1040250,"x86",35.2,
